1.22,4.57,1.24,1.55,1,1.33,1.19,1.5,1.21,1.61,0.67,2.331.25,1.62,1.67,1.35,2.67,1.67,1.69,1.44,8.47,11.16,3.74,5.34,8.76,7.66,4.13,3.5,0,0,9.5,0,A
1.22,1.4,0.73,0.64,0,1.33,1,0.2,1.09,1.09,0.67,21,0.2,2.18,2,4,1.67,1.6,2.6,8.47,7.87,3.74,4.03,8.76,10.34,4.13,4.74,0,0,9.5,0,A
1.22,1.47,1.21,1.14,2.33,2,1.14,0.93,1.21,0.97,1.67,1.331.21,1,1.55,1.28,0.33,1,1.5,1.36,8.47,8.39,3.74,3.71,8.76,10.11,4.13,4.45,0,0,9.5,0,H
2.37,0.61,2,1.33,3,1.33,1,1.33,2.17,1.5,2.33,1.332,1.33,1.17,1.67,0.33,1.67,2,1.67,11.13,8.45,4.95,3.45,9.68,10,4.42,4.53,0,0,10.05,0,D
2.37,1.72,1.67,1.1,2.33,0.33,1.86,1.36,1.57,1.07,2,11.57,1.14,1.17,1.33,1.33,1.67,1,1.29,11.13,9.34,4.95,4.11,9.68,10.32,4.42,4.58,0,0,10.05,0,D
2.37,0.72,1.57,0.57,1.33,1.67,1.55,0.5,1.57,0.78,2,0.671.64,0.83,1.22,1.65,1.67,0.33,1.27,2,11.13,7.39,4.95,3,9.68,10.37,4.42,5.11,0,0,10.05,0,H
2.37,4.63,1.59,2,1.33,3,1.77,2,1.52,1.81,1,1.671.62,1.85,1.15,0.78,1,0.67,1.08,0.85,11.13,12.63,4.95,6.66,9.68,7.39,4.42,3.24,0,0,10.05,0,H
2.37,2.95,1.82,1.45,2,1,1.4,1.6,2,1.73,1.67,2.332,1.4,1.36,1.36,1.33,2.33,1.8,0.8,11.13,9.11,4.95,4.63,9.68,10.5,4.42,4.95,0,0,10.05,0,D
2.37,6.4,1.59,1.95,2,2.33,1.6,1.5,1.55,1.95,2,21.6,1,1.18,0.95,1,0.33,1.2,0.9,11.13,11.61,4.95,5.55,9.68,7.08,4.42,3.37,0,0,10.05,0,D
2.37,1.05,1.62,1.31,0.33,1,1.33,1.67,1.85,0.92,0.67,1.331.83,0.5,1.54,1.31,2.33,2,1.67,0.67,11.13,7.5,4.95,2.87,9.68,9.79,4.42,4.18,0,0,10.05,0,D
2.37,1.27,1.61,1.24,1,1.33,1.75,1.31,1.64,0.97,2.33,0.671.69,1.06,1.27,1.12,2.33,1.67,1.19,1.38,11.13,8.42,4.95,3.74,9.68,10.29,4.42,4.55,0,0,10.05,0,H
2.37,5.74,1.65,1.87,1.67,2.33,1.8,1.75,1.58,1.68,2.33,2.671.6,1.81,1.19,0.97,2,0.67,1.07,1.25,11.13,11.03,4.95,5.63,9.68,8.63,4.42,4.05,0,0,10.05,0,D
2.37,0.77,1.54,0.88,1.33,1.33,1.67,0.62,1.54,1.23,1.33,1.331.67,1.31,1.19,1.92,1,1.33,1.17,2.77,11.13,8.47,4.95,3.74,9.68,11.34,4.42,5.97,0,0,10.05,0,H
2.37,5.97,1.89,1.22,1.67,1.33,1,1,2.22,1.56,2.33,1.672,1.5,1.33,1.89,1.67,1.67,2,2.5,11.13,9.76,4.95,4.61,9.68,9.21,4.42,4.71,0,0,10.05,0,H
2.37,1.52,1.53,1.47,0.67,2,1.29,1.5,1.67,0.87,0.67,11.71,0.75,1.4,0.93,1.67,0.67,1.57,0.88,11.13,8.53,4.95,3.37,9.68,10.18,4.42,4.74,0,0,10.05,0,D
2.37,2.39,1.44,1.33,1,1,1.25,1.25,1.44,1.39,0.33,1.331.5,1,1.22,1.17,0.33,1,1.38,1,11.13,10.47,4.95,4.39,9.68,8.66,4.42,3.71,0,0,10.05,0,H
2.37,4.57,1.53,1.58,1.67,2,1.44,1.5,1.47,1.16,1,0.671.56,1.1,1.21,1.16,0.67,1,1.33,1.1,11.13,11.16,4.95,5.34,9.68,7.66,4.42,3.5,0,0,10.05,0,H
0.61,2.37,0.92,1.56,0,1.33,1.25,1.46,1.12,1.52,1.33,1.331.33,1.38,1.92,1.16,3.33,1,1.5,1.15,8.45,11.13,3.45,4.95,10,9.68,4.53,4.42,0,0,10.97,0,D
0.61,2.11,1.29,1.71,1.67,1.33,1.33,1.67,1.57,2.14,2,2.331.67,1.67,1.71,2,1.33,3,1.67,1.33,8.45,10.37,3.45,4.71,10,9.29,4.53,3.76,0,0,10.97,0,A
0.61,0.72,0.94,0.44,1.33,0.67,1.12,0.56,1.11,0.83,1,0.671.12,1,1.78,1.78,1.67,1.33,1.25,2.11,8.45,7.39,3.45,3,10,10.37,4.53,5.11,0,0,10.97,0,H
0.61,4.63,1,1.83,0,2,1.36,1.82,1.22,1.78,1.67,2.331.45,1.73,1.87,0.83,3.67,1,1.36,0.91,8.45,12.63,3.45,6.66,10,7.39,4.53,3.24,0,0,10.97,0,A
0.61,2.95,0.87,1.47,0.33,1.67,1.14,1.43,1.13,1.87,0.33,2.671.14,1.57,1.8,1.33,1.33,1.33,1.29,1.14,8.45,9.11,3.45,4.63,10,10.5,4.53,4.95,0,0,10.97,0,D
0.61,6.4,0.83,1.79,0,1,1.14,1.46,1.07,1.86,0.33,1.671.36,1,1.86,1.11,1.33,1.67,1.57,1.08,8.45,11.61,3.45,5.55,10,7.08,4.53,3.37,0,0,10.97,0,D
0.61,1.05,1,1.22,0.33,1,1,1.75,1.56,0.78,1.67,11.5,0.5,2.22,1.22,3.33,1.67,1.75,0.5,8.45,7.5,3.45,2.87,10,9.79,4.53,4.18,0,0,10.97,0,A
0.61,5.74,0.92,2,1,1.33,1.17,2.14,1.23,1.77,0.67,1.671.17,2.14,1.85,0.85,1,1,1.33,1,8.45,11.03,3.45,5.63,10,8.63,4.53,4.05,0,0,10.97,0,D
0.61,0.77,0.94,0.84,2,0.67,1.25,0.62,1.06,1.12,1.33,0.331.38,1.19,1.73,1.78,1,1,1.5,2.44,8.45,8.47,3.45,3.74,10,11.34,4.53,5.97,0,0,10.97,0,A
0.61,5.97,0.89,1.33,0.33,2.33,1.23,1.23,1.11,1.48,0.67,2.671.38,1.08,1.89,1.37,1.67,1,1.54,1.23,8.45,9.76,3.45,4.61,10,9.21,4.53,4.71,0,0,10.97,0,A
0.61,2.39,1.05,1.26,2,1,1.33,1.11,1.16,1.37,1.33,1.671.22,1,1.68,1.21,1.33,1.33,1.11,1.11,8.45,10.47,3.45,4.39,10,8.66,4.53,3.71,0,0,10.97,0,H
0.61,4.57,1.05,1.41,1,0.33,1.5,1.36,1.09,1.14,0.67,11.2,1,1.73,1.27,2,2,1,1.18,8.45,11.16,3.45,5.34,10,7.66,4.53,3.5,0,0,10.97,0,A
0.61,1.4,0.90,0.83,1.33,0.33,1.13,0.47,1.03,0.97,0.33,0.671.27,0.47,1.74,1.83,0.33,1.67,1.47,2.2,8.45,7.87,3.45,4.03,10,10.34,4.53,4.74,0,0,10.97,0,H
0.61,1.47,0.82,1.18,0,1,0.8,1,1.36,1.09,1,0.671.2,1.2,2.09,1.36,3,1.67,1.6,1.6,8.45,8.39,3.45,3.71,10,10.11,4.53,4.45,0,0,10.97,0,H
2.11,5.58,2.15,2.08,3,2.33,2.17,1.86,2.15,1.46,2.67,1.332.17,1.43,1.54,0.69,1,0.33,1.83,1.14,10.37,7.76,4.71,3.84,9.29,8.26,3.76,3.37,0,0,10.68,0,D
2.11,1.22,2.05,1.05,1.33,1.33,2,1,1.95,1.16,1,0.671.78,1.2,1.32,1.79,1,1,1.44,2.1,10.37,8.47,4.71,3.74,9.29,8.76,3.76,4.13,0,0,10.68,0,D
2.11,2.37,2.18,1.62,3,1,2.19,1.5,1.73,1.62,1.33,2.331.62,1.56,0.94,1.25,0,2.33,0.94,1.31,10.37,11.13,4.71,4.95,9.29,9.68,3.76,4.42,0,0,10.68,0,D
2.11,0.61,2.04,0.92,2,0.33,2.08,0.62,1.85,1.15,2,0.671.75,0.92,1.12,1.92,1,2.33,1.08,2.31,10.37,8.45,4.71,3.45,9.29,10,3.76,4.53,0,0,10.68,0,H
2.11,1.72,1.78,1.67,1.33,2,1.75,2.25,2.11,1.33,2,1.332.5,1.5,1.89,1.11,2.67,1,2.5,0.75,10.37,9.34,4.71,4.11,9.29,10.32,3.76,4.58,0,0,10.68,0,H
2.11,6.4,2.11,1.94,2,2,2.12,1.38,2.06,2.06,1.67,2.332,1,1.39,1.11,1.33,1.33,1.62,1,10.37,11.61,4.71,5.55,9.29,7.08,3.76,3.37,0,0,10.68,0,D
2.11,1.05,2.07,1.30,2,2,2.15,1.23,1.81,1,1.67,1.331.69,0.69,1.07,1.26,1,1,1,1.08,10.37,7.5,4.71,2.87,9.29,9.79,3.76,4.18,0,0,10.68,0,D
2.11,1.27,2,1.45,2.33,2,2,1.6,2.09,0.91,2,1.332.2,1.4,1.73,0.91,1.33,1,2,1.2,10.37,8.42,4.71,3.74,9.29,10.29,3.76,4.55,0,0,10.68,0,H
2.11,5.74,2,1.67,1.67,2,2.33,2,2.17,0.83,2,12.67,1,1.5,0.83,1.67,0.67,1.67,1,10.37,11.03,4.71,5.63,9.29,8.63,3.76,4.05,0,0,10.68,0,A
2.11,5.97,2.13,1,2.33,1.33,2,0.71,2.13,1.13,2.33,0.332,1,1.4,1.6,0.33,0.33,1.71,1.86,10.37,9.76,4.71,4.61,9.29,9.21,3.76,4.71,0,0,10.68,0,H
2.11,1.52,2,1.5,1.67,1.33,1.9,1.45,1.77,1.09,0.67,1.331.6,1,1.18,1,0.33,1,1.3,1.09,10.37,8.53,4.71,3.37,9.29,10.18,3.76,4.74,0,0,10.68,0,H
2.11,2.39,2.13,1.52,3,2.33,2.13,1.33,1.74,1.32,1,21.67,0.87,1,1.03,0,1.33,1,0.93,10.37,10.47,4.71,4.39,9.29,8.66,3.76,3.71,0,0,10.68,0,H
2.11,4.57,2.04,1.48,2.33,1.33,2,1.5,1.83,1.3,1.67,2.671.73,1.33,1.13,1.39,0.33,2.67,1.18,1.42,10.37,11.16,4.71,5.34,9.29,7.66,3.76,3.5,0,0,10.68,0,H
2.11,1.4,2.07,0.86,2.33,0,2.07,0.5,1.79,1,1.33,0.671.71,0.5,1.07,1.89,0.67,3,1.07,2.29,10.37,7.87,4.71,4.03,9.29,10.34,3.76,4.74,0,0,10.68,0,H
1.72,5.58,1.5,2,1,1.33,1.2,1.8,1.2,1.5,1,11.2,1.6,1.1,0.8,1.33,1,1.4,1.4,9.34,7.76,4.11,3.84,10.32,8.26,4.58,3.37,0,0,12.37,0,D
1.72,1.22,1.35,1.09,0,1.33,1.17,1,1.04,1.17,0.33,1.671.08,1.08,1.17,1.65,2.67,1.33,1.25,1.83,9.34,8.47,4.11,3.74,10.32,8.76,4.58,4.13,0,0,12.37,0,A
1.72,2.37,1.88,1.75,2,1.67,1.5,2.5,1.38,2.12,1,21.25,2.25,0.88,1.38,0.33,1.67,1,0.75,9.34,11.13,4.11,4.95,10.32,9.68,4.58,4.42,0,0,12.37,0,A
1.72,0.61,1.10,0.97,0.33,2.33,0.88,0.69,1.1,1.09,1,1.331,0.81,1.35,1.75,1.67,0.67,1.38,2,9.34,8.45,4.11,3.45,10.32,10,4.58,4.53,0,0,12.37,0,H
1.72,2.11,1.14,2.1,0.33,2.33,0.93,2.07,1.1,1.77,1.67,1.331.07,1.87,1.34,1.03,2.33,0.67,1.4,1.07,9.34,10.37,4.11,4.71,10.32,9.29,4.58,3.76,0,0,12.37,0,A
1.72,4.63,1.41,1.77,0,1.33,1.27,1.7,1.05,1.73,0,1.671.09,1.6,1.09,0.82,2.67,1,1.09,0.9,9.34,12.63,4.11,6.66,10.32,7.39,4.58,3.24,0,0,12.37,0,A
1.72,2.95,1.16,1.26,1.33,0.33,1,1.53,1.09,1.68,1,0.331,1.53,1.31,1.39,1,1.33,1.29,1,9.34,9.11,4.11,4.63,10.32,10.5,4.58,4.95,0,0,12.37,0,D
1.72,1.05,1.71,1.14,1,1.33,1,2.33,1.29,0.86,0.33,11,0.67,1,1.29,0.67,1,1.33,0,9.34,7.5,4.11,2.87,10.32,9.79,4.58,4.18,0,0,12.37,0,H
1.72,1.27,1.28,1.32,0.33,1.33,1.08,1.25,1.04,1.08,1,0.671.08,1.17,1.2,1.08,2,0.67,1.31,1.33,9.34,8.42,4.11,3.74,10.32,10.29,4.58,4.55,0,0,12.37,0,A
1.72,0.77,1.58,0.5,1.33,1,1.17,0.17,1.17,1.08,0.67,1.671,1,1,2.17,0.67,2.33,1.17,3,9.34,8.47,4.11,3.74,10.32,11.34,4.58,5.97,0,0,12.37,0,A
1.72,5.97,1.63,1.05,1.67,1.67,1.4,0.67,1.21,1.21,0.67,1.671.2,0.89,0.84,1.53,0.33,1,0.9,1.67,9.34,9.76,4.11,4.61,10.32,9.21,4.58,4.71,0,0,12.37,0,A
1.72,2.39,1.53,1.4,1.33,0.33,1.25,1.43,1.33,1.4,2,0.671.38,1.14,1,1.2,1,1.67,1.12,1,9.34,10.47,4.11,4.39,10.32,8.66,4.58,3.71,0,0,12.37,0,H
1.72,4.57,1.18,1.52,0.33,2.33,1,1.5,1.11,1.52,1.67,3.671.07,1.57,1.32,1.33,2.33,0.67,1.36,1.36,9.34,11.16,4.11,5.34,10.32,7.66,4.58,3.5,0,0,12.37,0,A
1.72,1.4,1.46,0.77,1.33,1.33,1,0.67,1.08,1,0.67,0.330.86,0.33,1,1.92,0.67,1,1.14,2.17,9.34,7.87,4.11,4.03,10.32,10.34,4.58,4.74,0,0,12.37,0,H
1.72,1.47,1.67,1,2.33,1.33,1.44,0.62,1.28,0.89,1,0.671.33,0.88,0.89,1.33,0.33,0.67,1,1.5,9.34,8.39,4.11,3.71,10.32,10.11,4.58,4.45,0,0,12.37,0,D
0.72,1.22,0.5,1.19,0,1,0.62,1.19,0.69,1.19,0,10.69,1.12,1.94,1.69,2.33,3,1.81,1.69,7.39,8.47,3,3.74,10.37,8.76,5.11,4.13,0,0,11.34,0,A
0.72,2.37,0.41,1.47,0.67,1,0.25,1.67,0.82,1.47,0.67,00.62,1.44,1.82,1.24,1.33,0,1.5,1.11,7.39,11.13,3,4.95,10.37,9.68,5.11,4.42,0,0,11.34,0,D
0.72,0.61,0.54,0.96,0.67,0,0.64,0.67,0.75,1.17,0.33,1.330.73,1,1.67,1.92,1,3.67,1.27,2.33,7.39,8.45,3,3.45,10.37,10,5.11,4.53,0,0,11.34,0,H
0.72,2.11,0.52,2.05,1,1.67,0.6,2.18,0.81,1.81,0.67,0.330.7,2,1.76,1.19,1.67,0,1.3,1.09,7.39,10.37,3,4.71,10.37,9.29,5.11,3.76,0,0,11.34,0,D
0.72,1.72,0.4,1.55,0.33,0.67,0.33,1.89,0.8,1.15,0.67,00.67,1.22,1.85,0.95,2,1,1.44,0.78,7.39,9.34,3,4.11,10.37,10.32,5.11,4.58,0,0,11.34,0,H
0.72,4.63,0.55,1.90,0,1.33,0.71,1.86,0.76,1.76,0.67,1.330.79,1.71,1.9,0.83,3,1.33,1.64,0.86,7.39,12.63,3,6.66,10.37,7.39,5.11,3.24,0,0,11.34,0,A
0.72,2.95,0.59,1.35,1,2,0.77,1.58,0.78,1.77,1,20.77,1.58,1.78,1.35,2.67,0.33,1.54,1,7.39,9.11,3,4.63,10.37,10.5,5.11,4.95,0,0,11.34,0,A
0.72,6.4,0.36,2.27,0,2.33,0.2,2,0.91,2.36,0.67,2.330.6,1.4,1.82,0.82,2.33,0.67,1.4,0.8,7.39,11.61,3,5.55,10.37,7.08,5.11,3.37,0,0,11.34,0,D
0.72,1.27,0.38,1.23,0.33,1,0.33,1.33,0.77,0.92,0.33,1.330.5,1.33,1.85,1.08,2.33,1.33,1.17,1.33,7.39,8.42,3,3.74,10.37,10.29,5.11,4.55,0,0,11.34,0,A
0.72,5.74,0.4,2,0.33,1.33,0.29,2,0.87,1.8,1,1.670.71,2,1.87,0.87,2.67,1.33,1.43,1,7.39,11.03,3,5.63,10.37,8.63,5.11,4.05,0,0,11.34,0,A
0.72,5.97,0.52,1.37,0,1.67,0.67,1.36,0.71,1.5,0,1.670.73,1.14,1.87,1.37,2.33,1.33,1.67,1.21,7.39,9.76,3,4.61,10.37,9.21,5.11,4.71,0,0,11.34,0,A
0.72,1.52,0.57,0.86,0,1.33,0.33,0.67,1.14,1,1.33,1.330.67,1,1.71,1.43,2.33,1.67,1.33,1.67,7.39,8.53,3,3.37,10.37,10.18,5.11,4.74,0,0,11.34,0,A
0.72,4.57,0.64,1.4,1.33,1.33,0.83,1.38,0.8,1.28,0.67,2.330.83,1.23,1.6,1.44,0.67,2.67,1.17,1.46,7.39,11.16,3,5.34,10.37,7.66,5.11,3.5,0,0,11.34,0,A
0.72,1.47,0.44,1.11,0,0.33,0.25,0.5,0.89,1.11,0.67,10.5,1,1.67,1.22,2,2,1.25,1.75,7.39,8.39,3,3.71,10.37,10.11,5.11,4.45,0,0,11.34,0,A
4.63,5.58,1.94,1.71,2.33,2,2,1.38,1.78,1.26,2,0.671.88,1.19,0.78,0.87,0.33,0.33,0.75,1.25,12.63,7.76,6.66,3.84,7.39,8.26,3.24,3.37,0,0,11.92,0,H
4.63,1.22,1.93,1.27,1.33,3,1.93,1.27,1.77,1.27,1.33,2.671.8,1.2,0.8,1.57,1,1,0.8,1.6,12.63,8.47,6.66,3.74,7.39,8.76,3.24,4.13,0,0,11.92,0,H
4.63,2.37,1.75,1.75,2.33,1.33,2,2.17,1.67,1.92,3,11.67,2,0.83,1.33,1,1.33,0.67,1,12.63,11.13,6.66,4.95,7.39,9.68,3.24,4.42,0,0,11.92,0,H
4.63,0.61,1.71,1,1.33,1.33,1.78,0.89,1.65,1.18,1.33,11.67,1.22,0.82,1.71,1,1.33,0.78,2.11,12.63,8.45,6.66,3.45,7.39,10,3.24,4.53,0,0,11.92,0,H
4.63,2.11,1.8,2,2.33,0.67,1.9,2.1,1.7,1.85,2,01.8,2.1,0.8,1.25,0.67,0.33,0.7,1.2,12.63,10.37,6.66,4.71,7.39,9.29,3.24,3.76,0,0,11.92,0,A
4.63,0.72,1.7,0.4,1.67,0,1.8,0.6,1.6,0.9,2.33,0.331.4,1.2,0.8,1.7,1,1.67,0.6,2,12.63,7.39,6.66,3,7.39,10.37,3.24,5.11,0,0,11.92,0,H
4.63,6.4,1.5,2.5,2.33,2,1.67,3,0.83,2,0.67,1.331,2,0.67,0.33,0,0.67,0.67,0,12.63,11.61,6.66,5.55,7.39,7.08,3.24,3.37,0,0,11.92,0,H
4.63,1.27,1.88,1.38,3,1.33,1.83,1.36,1.83,1.12,3.33,0.671.83,1.27,0.79,1.08,0.67,0.67,0.75,1.36,12.63,8.42,6.66,3.74,7.39,10.29,3.24,4.55,0,0,11.92,0,H
4.63,5.74,1.93,1.82,2,1,2,1.71,1.75,1.57,1.33,1.671.79,1.79,0.79,1,1,2,0.71,1.29,12.63,11.03,6.66,5.63,7.39,8.63,3.24,4.05,0,0,11.92,0,D
4.63,0.77,1.71,0.86,1.33,2,1.73,0.64,1.62,1.24,1,2.331.64,1.27,0.81,1.95,1,1.33,0.73,2.73,12.63,8.47,6.66,3.74,7.39,11.34,3.24,5.97,0,0,11.92,0,H
4.63,5.97,1.85,1.08,2.33,1,2.14,0.67,1.85,1.31,2.67,0.672,1.17,0.85,1.77,1,1.33,0.71,2.17,12.63,9.76,6.66,4.61,7.39,9.21,3.24,4.71,0,0,11.92,0,D
4.63,4.57,1.62,1.5,2.33,1.67,2,1.25,1.38,1,2.33,1.671.75,0.75,0.88,1.25,1,1.33,0.75,1,12.63,11.16,6.66,5.34,7.39,7.66,3.24,3.5,0,0,11.92,0,D
4.63,1.4,1.73,0.87,1.67,1,2,0.57,1.67,1.07,1.67,11.75,0.43,0.8,2,0.67,2.67,0.62,2.57,12.63,7.87,6.66,4.03,7.39,10.34,3.24,4.74,0,0,11.92,0,A
4.63,1.47,1.96,1.04,3,0.67,1.92,0.83,1.81,0.92,2,0.671.77,0.92,0.77,1.31,0.33,1,0.69,1.33,12.63,8.39,6.66,3.71,7.39,10.11,3.24,4.45,0,0,11.92,0,H
2.95,5.58,1.62,2,1.67,2,1.25,1.5,1.5,1.5,1.33,21.5,1.25,1,1,1,1.67,1.5,1.75,9.11,7.76,4.63,3.84,10.5,8.26,4.95,3.37,0,0,8.32,0,A
2.95,2.37,1.41,1.64,2,2.33,1.14,1.43,1.81,1.5,2,1.331.93,1.43,1.33,1.11,0.67,0.67,1.64,1.21,9.11,11.13,4.63,4.95,10.5,9.68,4.95,4.42,0,0,8.32,0,A
2.95,2.11,1.44,2.19,1,2.33,1.5,2.25,1.81,2.12,1.67,22.12,2.25,1.31,1.38,1.67,0.67,1.5,1.12,9.11,10.37,4.63,4.71,10.5,9.29,4.95,3.76,0,0,8.32,0,A
2.95,1.72,1.5,1.57,1.67,2,1.57,2,1.93,1.36,2.67,2.332.29,1.33,1.36,1,1.33,1,1.57,0.83,9.11,9.34,4.63,4.11,10.5,10.32,4.95,4.58,0,0,8.32,0,D
2.95,0.72,1.42,0.42,1.33,0.33,1.33,0.5,1.67,0.83,2.67,0.672,1.17,1.33,1.67,1.67,1.67,1.83,2.17,9.11,7.39,4.63,3,10.5,10.37,4.95,5.11,0,0,8.32,0,H
2.95,4.63,1.37,1.84,1,3,1.2,1.78,1.84,1.74,2,2.332.2,1.67,1.47,0.79,2.33,0.33,1.9,0.89,9.11,12.63,4.63,6.66,10.5,7.39,4.95,3.24,0,0,8.32,0,D
2.95,1.05,1.4,1.16,2,0.67,1.23,1.08,1.84,0.92,2.33,0.332.08,0.67,1.36,1.28,0.67,0.67,1.69,1.17,9.11,7.5,4.63,2.87,10.5,9.79,4.95,4.18,0,0,8.32,0,A
2.95,5.74,1.36,1.79,1,0.33,1.07,1.67,1.82,1.59,1.67,1.671.93,1.8,1.39,1.03,1.67,2.33,1.73,1.33,9.11,11.03,4.63,5.63,10.5,8.63,4.95,4.05,0,0,8.32,0,A
2.95,0.77,1.3,0.6,0.33,1.33,1,0.2,1.3,1.1,0.67,1.671.2,0.8,1.3,1.9,2,1,1.8,2.4,9.11,8.47,4.63,3.74,10.5,11.34,4.95,5.97,0,0,8.32,0,H
